date,sma_crossover_value,sma_crossover_signal,rsi_value,rsi_signal,macd_value,macd_signal,macd_macd,macd_signal_line,bollinger_value,bollinger_signal,bollinger_mid,bollinger_upper,bollinger_lower,volume_spike_value,volume_spike_signal,atr_breakout_value,atr_breakout_signal,atr_breakout_atr,gap_move_value,gap_move_signal
2024-06-17,-0.679719664779924,0,60.764868603392195,0,0.38347851444832926,0,0.1837135298439989,-0.19976498460433037,1.9360337994707988,0,88.58814776391381,91.38003866700599,85.79625686082163,0.6760239702844411,0,0.36321692545145207,0,2.1778499062504952,0.0,0
2024-06-18,-0.31738827382272916,0,55.18835392592023,0,0.3504435200210663,0,0.23828941542200255,-0.11215410459906379,1.1571547803734827,0,88.71824904840156,91.59272853089819,85.84376956590494,0.8603178454111741,0,-0.4194083718627918,0,2.1682625236013915,0.0,0
2024-06-19,0.15042712023303295,1,61.11633963643256,0,0.40191254041223473,0,0.39023657091622965,-0.011675969496005092,1.8295185304666028,0,88.93562577426243,92.04958868282833,85.82166286569654,0.8780169020570053,0,0.6466141206614158,0,2.169445835023251,0.0,0
2024-06-20,0.29106309113315376,0,53.499749866785784,0,0.32374699351283415,0,0.3930077723950376,0.06926077888220344,0.8454299139770438,0,89.1230238104448,92.10204620463708,86.14400141625254,0.6192284674974093,0,-0.6491440814292205,0,2.1595376171432292,0.0,0
2024-06-21,0.4454888239336441,0,55.97337449174003,0,0.2946034020889041,0,0.4375150314933336,0.14291162940442947,1.153619140138404,0,89.34782898690048,92.1586860265625,86.53697194723846,0.9523744513539527,0,0.2742995834836537,0,2.1394749723900435,0.0,0
2024-06-24,0.7614343226530593,0,63.7291175515223,0,0.3993800291326417,0,0.6421366658202317,0.24275663668758993,2.298906575315988,-1,89.66195440180591,92.70484399900255,86.61906480460928,0.41026492081141336,0,0.9794290425044186,0,2.236461786153414,0.0,0
2024-06-25,1.0033490336973045,0,58.69386399246338,0,0.3786889479168378,0,0.7161178215836372,0.3374288736667994,1.4569431781415458,0,89.83224370539432,93.04010226545114,86.6243851453375,1.8079710659682124,0,-0.44442391539945575,0,2.2288096810460347,0.0,0
2024-06-26,1.3108475831259767,0,55.97112163677157,0,0.30665260589979293,0,0.7207446310415406,0.4140920251417477,1.0007340058470127,0,89.96548923186097,93.23766856647578,86.69330989724617,0.713864691223808,0,-0.2555164220960524,0,2.2162870196652205,0.0,0
2024-06-27,1.5138711758408903,0,56.35480537759947,0,0.2480107053448085,0,0.7241054068227584,0.47609470147794986,0.9652105471917385,0,90.09083980704585,93.43019692717083,86.75148268692088,1.8077890310484348,0,0.04594402084220082,0,2.168973530417129,0.0,0
2024-06-28,1.5616720346657758,0,53.80370323097298,0,0.16178286261725627,0,0.6783232797495202,0.516540417132264,0.6010382404081007,0,90.19473889531326,93.53634529136141,86.85313249926512,0.4149758475720061,0,-0.23248525681274404,0,2.1656240099634667,0.0,0
2024-07-01,1.4019231865443231,0,46.77979312781303,0,-0.00441292160760598,-1,0.5110242651227566,0.5154371867303625,-0.4390355915350178,0,90.31704337279231,93.36349931955687,87.27058742602776,1.5128910003672629,0,-0.6980351885425601,0,2.2214688550355155,0.0,0
2024-07-02,1.3457403733170707,0,47.108575730149774,0,-0.10867350033629136,0,0.37959531130999835,0.4882688116462897,-0.5416342709727877,0,90.44410169278412,93.12948065972508,87.75872272584316,0.512650005792676,0,0.03068301214132009,0,2.234558148666296,0.0,0
2024-07-03,1.093851712792926,0,42.706385396374465,0,-0.24057036158659195,0,0.18755585966304977,0.4281262212496417,-1.5588882859592423,0,90.51503331659255,92.90196763871694,88.12809899446816,0.5894387515162399,0,-0.47101014551458315,0,2.25537331593042,0.0,0
2024-07-04,1.0096701486333757,0,45.166501119356894,0,-0.2843092455855755,0,0.07273966426767231,0.35704890985324783,-1.1129039897989592,0,90.4864824563085,92.92755320201232,88.04541171060467,1.2242448187177395,0,0.21442573715527177,0,2.2086547861194354,0.0,0
2024-07-05,0.7770790642972116,0,41.44579265828905,0,-0.3587506237034405,0,-0.09138936977605283,0.2673612539273877,-1.6932946428573068,0,90.4215784325518,93.03525102160663,87.80790584349697,0.7591801768290718,0,-0.4198876850823372,0,2.1896908790109157,0.0,0
2024-07-08,0.4394020289097966,0,49.063439953370995,0,-0.2901270255551914,0,-0.09529752801660152,0.19482949753858986,-0.5048808711749657,0,90.4190937619293,93.03531417621335,87.80287334764526,1.659771237505568,0,0.6939163212822537,0,2.2336041933031505,0.0,0
2024-07-09,0.15642640500254856,0,45.81940312837837,0,-0.28366776423787143,0,-0.1597552077587494,0.12391255647912203,-1.0471182891682709,0,90.37918201517526,93.060409878499,87.69795415185152,1.377902487054424,0,-0.3596553076479383,0,2.177788776310669,0.0,0
2024-07-10,-0.08910934504764612,-1,44.516039528267456,0,-0.2864317921351776,0,-0.23412718368984997,0.05230460844532763,-1.2923677338543542,0,90.38160109449191,93.0561679639771,87.70703422500672,1.5245209785337135,0,-0.1478683744323848,0,2.178028381267873,0.0,0
2024-07-11,-0.29012405829237764,0,48.501030130017114,0,-0.22170908626641384,0,-0.22483174938768968,-0.0031226631212758343,-0.6692962127059815,0,90.36755489395128,93.05903447226056,87.676075315642,1.647162025169555,0,0.37796398226742317,0,2.1523670390214216,0.0,0
2024-07-12,-0.5289950027779611,0,43.419727541099256,0,-0.24804220788380366,0,-0.3131754229760304,-0.06513321509222675,-1.4146222313234331,0,90.25436882595463,93.10796005040187,87.40077760150739,1.4509889378612886,0,-0.5764028602339456,0,2.1354236790816628,0.0,0
2024-07-15,-0.592661258401634,0,44.57532521838303,0,-0.2364347472209412,0,-0.36067664911840325,-0.12424190189746205,-1.1310541842591935,0,90.11300415733602,93.0298444154602,87.19616389921184,1.197360251178785,0,0.10905167647504832,0,2.0857995214423455,0.0,0
2024-07-16,-0.5392394913526459,0,50.794821731677516,0,-0.13221362905372944,0,-0.28950893821462387,-0.15729530916089443,-0.213771576964205,0,90.08246599917128,93.00026528161345,87.1646667167291,0.5269506811338206,0,0.6137219760879401,0,2.129861411537793,0.0,0
2024-07-17,-0.5222270735734895,0,44.222702022064276,0,-0.16111078772461784,0,-0.3586837938166667,-0.19757300609204886,-1.1895676161989377,0,89.90141396373168,92.82399264255018,86.97883528491319,0.4221917997835918,0,-0.7501084529357648,0,2.143001093068452,0.0,0
2024-07-18,-0.5443564331072537,0,45.10131486046118,0,-0.15719313633671347,0,-0.3940644265129407,-0.23687129017622724,-0.9702598192865061,0,89.7996861743583,92.79257694297735,86.80679540573925,0.7748299337904058,0,0.0884197597586829,0,2.0881515516013036,0.0,0
2024-07-19,-0.46159490874036635,0,46.38159448322742,0,-0.12775268125504735,0,-0.39656214174503646,-0.2688094604899891,-0.7195979031110118,0,89.68160967000732,92.66655869476065,86.69666064525398,0.671147104869036,0,0.12310565066533241,0,2.111054958435076,0.0,0
2024-07-22,-0.5005512940957146,0,50.1481122939187,0,-0.05025817397744364,0,-0.3316321779617937,-0.28137400398435003,-0.08304251656467028,0,89.49310152795472,91.98942558003849,86.99677747587096,0.5077355740128189,0,0.37452085227395265,0,2.0875282832193927,0.0,0
2024-07-23,-0.5542160015463793,0,44.787530203248814,0,-0.07542557314741616,0,-0.3756559704186202,-0.30023039727120404,-1.0263818545504948,0,89.29227266661472,91.51322456713372,87.07132076609572,1.2760765879314846,0,-0.5989220368492701,0,2.065295038040807,0.0,0
2024-07-24,-0.6760899809796399,0,39.88597398784669,0,-0.16877739119101087,0,-0.5112021362599677,-0.3424247450689568,-2.0190059841654375,1,89.05373586110069,91.25451405616845,86.85295766603294,1.504644099600906,0,-0.624575995030332,0,2.1141648471778813,0.0,0
2024-07-25,-0.8374580877676578,0,42.561813277950925,0,-0.1820100000731687,0,-0.5699372451604177,-0.38792724508724896,-1.5257310312136638,0,88.8363135656131,90.77941923941941,86.89320789180678,1.418890065966145,0,0.24306512516407378,0,2.147332182124351,0.0,0
2024-07-26,-0.8566727317211047,0,44.08690027111457,0,-0.15827315132110487,0,-0.58576868423863,-0.4274955329175252,-1.2125932204528738,0,88.65891428649297,90.3213751057891,86.99645346719684,1.281495547190099,0,0.1406057819694336,0,2.1121796634063372,0.0,0
2024-07-29,-0.9069013559483494,0,45.40365073654273,0,-0.11521515057225462,0,-0.5715144711328435,-0.45629932056058886,-0.8238560252931934,0,88.57157282144344,90.19833774979271,86.94480789309416,1.3466773800352871,0,0.11703807880860326,0,2.1402679614684965,0.0,0
2024-07-30,-1.0685413052993482,0,47.253808194574766,0,-0.055917952128379744,0,-0.5261967607210636,-0.47027880859268384,-0.32509369376634206,0,88.49812561812847,90.03746419014017,86.95878704611677,0.4177457710645446,0,0.1606434217623736,0,2.1566286729714697,0.0,0
2024-07-31,-1.1306891992510515,0,44.09512052660596,0,-0.054930452410562935,0,-0.5389418741058876,-0.48401142169532463,-1.100450565077604,0,88.44379236442089,90.03569685669635,86.85188787214543,0.9680558110190963,0,-0.32392639048959565,0,2.0993186771558605,0.0,0
2024-08-01,-1.2087657286675295,0,45.43662979137852,0,-0.03219743352706528,0,-0.5242582136041563,-0.492060780077091,-0.7295576380377856,0,88.37739217403958,89.95986402108193,86.79492032699724,1.1168889152421722,0,0.1125233486347291,0,2.0640489283245222,0.0,0
2024-08-02,-1.2926104538782681,0,47.159712827479204,0,0.006928249747586546,1,-0.4834004678926078,-0.49032871764019437,-0.35109884324070534,0,88.37161681903491,89.95751998306518,86.78571365500464,1.3708931710937633,0,0.1399803766705715,0,2.093668271720635,0.0,0
2024-08-05,-1.5037045625725938,0,43.54967691843099,0,-0.010029725586527038,-1,-0.5028658746233532,-0.49283614903682615,-1.162972519828998,0,88.25262717287805,89.75526999575298,86.74998435000312,1.2681097488943716,0,-0.3365237086994087,0,2.1227372680135423,0.0,0
2024-08-06,-1.4041179212633068,0,53.5508334326575,0,0.1034295824016398,1,-0.36354917103477646,-0.46697875343641626,1.2754820114345249,0,88.26608891689521,89.80048391940272,86.7316939143877,1.12522680667857,0,0.8493771594395685,0,2.196638431360475,0.0,0
2024-08-07,-1.1310874287159862,0,55.69749147921726,0,0.20361799516696932,0,-0.21245625947770463,-0.41607425464467396,1.6858922428938872,0,88.31934538276826,89.97914668146073,86.65954408407579,1.2478133022889137,0,0.2171036789414739,0,2.182519076701246,0.0,0
2024-08-08,-1.0004043646921446,0,49.50309291315581,0,0.18350722301545708,0,-0.18669022587535267,-0.37019744889080974,0.3237634589602155,0,88.2723608129127,89.84637500572288,86.69834662010251,0.4131328551739217,0,-0.5480042724381783,0,2.17389454265073,0.0,0
2024-08-09,-0.8483843976162149,0,52.629894484051675,0,0.2065571657306604,0,-0.11200099172748423,-0.31855815745814464,1.0629429409584705,0,88.31974713931052,89.94536858840786,86.69412569021318,1.445493958692491,0,0.3039643026760613,0,2.1599694531680784,0.0,0
2024-08-12,-0.8377636734990546,0,47.88911610296034,0,0.15087868208015826,0,-0.1299598048579469,-0.28083848693810515,-0.12061224026863904,0,88.30702638546678,89.93189454430352,86.68215822663005,1.071142818678498,0,-0.4522504132850443,0,2.1551813809244753,0.0,0
2024-08-13,-0.7993512795411561,0,51.67471729278342,0,0.16086142888542276,0,-0.07976170083132672,-0.24062312971674948,0.963407551547068,0,88.26830272409605,89.77922874819707,86.75737669999502,0.8426172916993567,0,0.3680938634661647,0,2.1382714624222636,0.0,0
2024-08-14,-0.5990441629060115,0,56.665156664617015,0,0.23481837757637786,0,0.052899842253722795,-0.18191853532265506,2.067402142161355,-1,88.3678830034037,90.09646210660195,86.63930390020546,0.4466010579346935,0,0.5425287721147805,0,2.135546792276443,0.0,0
2024-08-15,-0.43835215920540804,0,52.527283142857755,0,0.21814808112782483,0,0.09076656608712597,-0.12738151504069886,1.0292164931894705,0,88.4171974738672,90.19881929527288,86.63557565246153,1.4343040012324013,0,-0.3779795812010156,0,2.171234530034701,0.0,0
2024-08-16,-0.23374453179076227,0,56.53930485258905,0,0.25890550628955905,0,0.19625036782124994,-0.0626551384683091,1.8231082641926215,0,88.50168661108049,90.4716456189014,86.53172760325957,0.7429088452345649,0,0.4489718090721318,0,2.1457385737319634,0.0,0
2024-08-19,0.0813516584281615,1,58.170515776561096,0,0.29779314568081144,0,0.3095862936327052,0.011793147951893755,1.971613375706828,0,88.56772365105171,90.74103834550769,86.39440895659573,0.7478445059297614,0,0.19747512846582857,0,2.0902932442347972,0.0,0
2024-08-20,0.2749409749380334,0,61.28682739737875,0,0.35891079894572436,0,0.46043164663404923,0.10152084768832485,2.207147148794109,-1,88.73671123456658,91.26988238141266,86.20354008772051,0.508058412221041,0,0.39644441640737743,0,2.073582388784984,0.0,0
2024-08-21,0.5495168772166608,0,67.3340350009845,0,0.4985268135227179,0,0.7246793645917222,0.22615255106900434,2.782765127481938,-1,89.06656129786836,92.20192016330311,85.93120243243361,1.4445227311840927,0,0.8817935339065048,0,2.151062476326871,0.0,0
2024-08-22,0.946448536225617,0,65.89987055614895,0,0.5421799413752199,0,0.9038774777880292,0.36169753641280933,2.1707191610045626,-1,89.35804487708916,92.88278638205888,85.83330337211943,0.9081013713374688,0,-0.11415787175684913,0,2.1495505498343763,0.0,0
2024-08-23,1.2324646018763303,0,61.56245762092858,0,0.4897196992331113,0,0.9738471604541985,0.4841274612210872,1.5388330163897082,0,89.5969924144304,93.27891011354579,85.91507471531501,1.274712592844046,0,-0.35493790408090237,0,2.1235719141049785,0.0,0
2024-08-26,1.5606083191205755,0,56.810292102750125,0,0.3699862894420263,0,0.94661032302362,0.5766240335815938,0.9550425509648004,0,89.77893958777311,93.46771063732788,86.09016853821834,1.2078857523461595,0,-0.4278991890930506,0,2.0787943803092888,0.0,0
2024-08-27,1.7265910040974575,0,52.78577847191379,0,0.2182243373894277,0,0.8494044553183784,0.6311801179289507,0.451761272049335,0,89.90277383639267,93.54107651441065,86.26447115837469,1.3977623315712213,0,-0.39150783726868615,0,2.083764888735952,0.0,0
2024-08-28,1.7986018806392252,0,52.40790820521356,0,0.10098840597124614,0,0.7574156253930084,0.6564272194217623,0.3395611599873329,0,90.05675423562045,93.53618642003823,86.57732205120266,0.9439884679259934,0,-0.03761802990474062,0,2.049594559027614,0.0,0
2024-08-29,1.951936125745604,0,53.977772075154455,0,0.03800021666032416,0,0.7039274902471675,0.6659272735868433,0.46349916034802163,0,90.216179548731,93.5493751275327,86.88298396992931,1.0821555745675449,0,0.16636308105063086,0,2.0506471307345757,0.0,0
2024-08-30,2.0428051637499607,0,55.26658754927152,0,0.008115034308663671,0,0.676071066472673,0.6679560321640093,0.5553170849268397,0,90.37478577814315,93.58214701414896,87.16742454213734,0.487238927661555,0,0.13528270476106072,0,2.045278439832526,0.0,0
2024-09-02,2.202379881499766,0,58.966202378199846,0,0.0356574523338431,0,0.7125278475813133,0.6768703952474702,1.0000587322989225,0,90.6104687409084,93.57439772697282,87.64653975484399,0.6893868668063888,0,0.4128948252522418,0,2.0033751901120973,0.0,0
2024-09-03,2.2609780080977515,0,59.023567527669805,0,0.04571013596880058,0,0.7340080652084708,0.6882979292396703,0.912741337660102,0,90.75351307271032,93.7160371449865,87.79098900043414,0.36352755402006676,0,0.006704774339478928,0,1.9391990273800124,0.0,0
2024-09-04,2.234853608010866,0,64.92674501497632,0,0.13610083070560408,0,0.8584239676216754,0.7223231369160713,1.6485837381535269,0,90.9455424623245,94.11615942201885,87.77492550263014,0.6086390341619056,0,0.7229005273550191,0,2.0106972151141878,0.0,0
2024-09-05,2.214088500166966,0,63.1430530732827,0,0.16214627359579714,0,0.9250059789108178,0.7628597053150207,1.3522279536862059,0,91.18390418513692,94.30541223861162,88.06239613166223,1.4509012413352114,0,-0.1336420097098779,0,1.9803416142312231,0.0,0
2024-09-06,2.476241029003674,0,71.73729280457815,-1,0.3366110721037008,0,1.1836235454446467,0.8470124733409459,2.4597386942042143,-1,91.52544668584713,95.17552699741805,87.87536637427621,0.762839588408105,0,1.2981776309451134,0,2.0953751641901737,0.0,0
2024-09-09,2.846385120002793,0,73.28058215321342,-1,0.4605230966628997,0,1.4226663441695706,0.9621432475066709,2.363895378447999,-1,91.94700663745695,95.91776552010975,87.97624775480415,1.235461850915542,0,0.3002001365756638,0,2.084167432106769,0.0,0
2024-09-10,3.230908894481317,0,67.8170402036863,0,0.4505739022716877,0,1.5253606253462806,1.0747867230745929,1.7192293688578748,0,92.28635448105885,96.35413502173438,88.21857394038332,0.8025978817640878,0,-0.4009162382455903,0,2.137996605393697,0.0,0
2024-09-11,3.516225365781793,0,61.6343421452201,0,0.34257762865836616,0,1.5030087588975505,1.1604311302391843,1.0785949991225694,0,92.51422792080731,96.58982246700387,88.43863337461076,1.0450744826047267,0,-0.49360365433708264,0,2.1695392419639274,0.0,0
2024-09-12,3.8154962814328144,0,63.25950004436234,0,0.2771400045057628,0,1.506856135871388,1.229716131365625,1.2076566186192796,0,92.80725909723552,96.76103064122603,88.853487553245,1.3889302613156496,0,0.22047609468673143,0,2.188320760709607,0.0,0
2024-09-13,4.050832609640054,0,61.95057240008277,0,0.19612487228881337,0,1.474872221726642,1.2787473494378285,0.994721441190672,0,93.04094832793524,96.92192865237323,89.15996800349726,1.4896374979213192,0,-0.10219245438829058,0,2.1866857652402247,0.0,0
2024-09-16,4.291569340571428,0,64.47955733456243,0,0.16897271505695843,0,1.4899632432590266,1.3209905282020682,1.2317111903500313,0,93.28969853699272,97.17940494638668,89.39999212759875,0.7080139475643019,0,0.33310187820789394,0,2.14348984741076,0.0,0
2024-09-17,4.553199826434124,0,66.08839383615964,0,0.16125414113145586,0,1.522558204616388,1.361304063484932,1.319254955554378,0,93.52100761927915,97.51936439936377,89.52265083919453,0.5266550021619247,0,0.22285410721471943,0,2.1235310871681956,0.0,0
2024-09-18,4.657209361244469,0,65.59599152095699,0,0.1309045596297589,0,1.5249347630221308,1.394030203392372,1.169462630727722,0,93.65383560680003,97.81261594578281,89.49505526781725,1.3632720785593833,0,-0.03432849174963439,0,2.12152963748149,0.0,0
2024-09-19,4.736211426280505,0,59.998496197991464,0,0.038270292498262304,0,1.4418680690152001,1.4035977765169378,0.7039582040756849,0,93.75659331421765,97.96768898397531,89.54549764446,1.4709048048400353,0,-0.4006330546383394,0,2.11363917246623,0.0,0
2024-09-20,4.397391510354041,0,51.52755167967929,0,-0.13126760741259225,-1,1.2395132672511977,1.37078087466379,-0.046740393193291874,0,93.82129546861884,97.98607458152932,89.65651635570836,0.36080459681106425,0,-0.7013739183178334,0,2.159828281495085,0.0,0
2024-09-23,3.9648328621778433,0,49.317295670915684,0,-0.2716421023676474,0,1.0312282467042309,1.3028703490718783,-0.3126196640646066,0,93.90814759689798,97.94307475916452,89.87322043463143,0.5779971648390877,0,-0.21104245419498208,0,2.1157589062837103,0.0,0
2024-09-24,3.7126447282747534,0,53.44225555018617,0,-0.3026108383526298,0,0.9246068011310911,1.2272176394837209,0.029488461236368686,0,94.07861017914153,97.82498572859355,90.33223462968952,1.1452953133276154,0,0.4084495530612409,0,2.0967064057358966,0.0,0
2024-09-25,3.552523679016957,0,54.440532856204925,0,-0.3036834282923411,0,0.8476133541182946,1.1512967824106357,0.04987895275546966,0,94.26363253406232,97.64416919874347,90.88309586938118,0.5380332987734054,0,0.10497616904732128,0,2.0394509160809133,0.0,0
2024-09-26,3.2481889631085465,0,47.99232869576738,0,-0.3784324113493849,0,0.6782562682239046,1.0566886795732895,-0.8262631986141157,0,94.36931035130668,97.43639063223603,91.30223007037733,1.6788526180949273,0,-0.6093402303288229,0,2.0444059274401796,0.0,0
2024-09-27,2.985252655685784,0,48.89849489880407,0,-0.40402720035021256,0,0.5516546791355239,0.9556818794857365,-0.8672128335306875,0,94.46981267487709,97.22445175123813,91.71517359851605,1.5398434330999038,0,0.08573465478284652,0,2.0199641124096988,0.0,0
2024-09-30,2.6973781466676456,0,50.94642142990988,0,-0.3830124590458457,0,0.47691630567842935,0.859928764724275,-0.6956840441491766,0,94.54822170498213,97.09972719723278,91.99671621273147,0.57282207679844,0,0.19300934868206082,0,1.996366405875933,0.0,0
2024-10-01,2.2667322660785345,0,46.35713106363165,0,-0.41400820344646405,0,0.342418510416195,0.756426713862659,-1.4849276920067218,0,94.58178776868323,97.01280759460076,92.1507679427657,1.395689968715401,0,-0.4468324256838554,0,1.9780512456061519,0.0,0
2024-10-02,1.8292581529690608,0,47.24720199263715,0,-0.40881856223820134,0,0.24540351106490732,0.6542220733031087,-1.2948523110275263,0,94.55036338382374,97.0522623649836,92.04846440266387,0.7146417005972153,0,0.07591258359626914,0,2.0250279816992145,0.0,0
2024-10-03,1.4915589404544392,0,47.601735626127216,0,-0.3863845244330196,0,0.1712414177618342,0.5576259421948538,-1.21867792821893,0,94.53508227654844,97.07275851951565,91.99740603358123,0.962524056203569,0,0.0284170884271253,0,2.048370247193722,0.0,0
2024-10-04,1.2198465200465876,0,41.67854055937974,0,-0.4300938524094309,0,0.020008626683065245,0.4501024790924961,-1.8340604962454927,0,94.32664419605214,97.03193907105509,91.6213493210492,1.3237069923961695,0,-0.561281643926337,0,2.0363578787917844,0.0,0
